-24.0, -24.0, 94.66148745034559, -0.04682365
-23.52417245686436, -24.87927489646724, 101.8394000861157, -0.03386935
-23.089930588926492, -25.780023063635902, 114.2414784725895, -0.01530548
-22.67459191441626, -26.68967961228388, 120.85239205939462, -0.00697101
-22.268103036690448, -27.603332675359177, 124.8061502412961, -0.00240885
-21.865482887876954, -28.51869950918515, 125.81207009114354, 0.00070756
-21.463399439967286, -29.43430249599392, 124.29493352360677, 0.00298238
-21.0594844475401, -30.349098422840704, 122.73697307565078, 0.00475972
-20.651947494011132, -31.262285344697432, 121.29069220075102, 0.00645054
-20.23934344362707, -32.17319300668767, 119.79845582678344, 0.00823789
-19.82006016593326, -33.081045430640195, 118.66425966998294, 0.00962648
-19.392506299746195, -33.985029137050375, 117.51061876359212, 0.0110664
-18.955825877736412, -34.88463597679114, 115.67747476115557, 0.01341353
-18.50837192182948, -35.77893458084519, 114.25345709457861, 0.01528888
-18.047720148544084, -36.66650110029495, 112.96042139487443, 0.01703272
-17.573141722774352, -37.54668970677783, 110.24469984438764, 0.02082852
-17.082531206977794, -38.41804914843407, 107.84714963024769, 0.02433879
-16.571712978558594, -39.277708718700865, 105.615411533973, 0.02774948
-16.039307490829472, -40.124135600047, 102.13562158985869, 0.033366
-15.481622599383753, -40.954099628102746, 97.85634240732531, 0.04082177
-14.893991175080709, -41.763118015361634, 92.63347503956547, 0.05085729
-14.270519244695414, -42.54481743611961, 86.37155993182276, 0.06449437
-13.603867009922155, -43.28994134683928, 79.09952518797759, 0.08305472
-12.88523807960408, -43.98483975988785, 70.85041715633903, 0.10875884
-12.104999248373883, -44.60932083521647, 65.79653359358021, 0.12780572
-11.254066498189921, -45.13271683628742, 69.78368427024893, 0.11267935
-10.341441950078833, -45.540323571130166, 76.73286775132902, 0.08990464
-9.394707439789903, -45.86114915980888, 80.80895366983242, 0.0784275
-8.423759139815397, -46.0992849245358, 85.58897456069222, 0.06635871
-7.438422286798427, -46.26849865948281, 88.53065017014947, 0.05958629
-6.444396429510125, -46.37618479407091, 91.67198239740827, 0.05283878
-5.4458106472358985, -46.42713837033981, 94.97978843585156, 0.04621683
-4.4459236386037215, -46.429430294603854, 97.34776415876104, 0.04175488
-3.446881052943481, -46.38803194025702, 99.33649926474256, 0.03817255
-2.450261833993818, -46.30693930055372, 101.02202613659821, 0.03524719
-1.4572595000654744, -46.18948275041214, 102.42363502866142, 0.03288814
-0.4688034970287708, -46.03840767355081, 103.56009905546303, 0.03102238
0.5143504613604136, -45.85594696414194, 104.44752865953862, 0.02959377
1.4915520223181329, -45.643882142525705, 105.0979151816324, 0.02856212
2.462202674278974, -45.403591962235204, 105.51807367815611, 0.02790242
3.4257114644689635, -45.13608835722564, 105.70875523636848, 0.02760474
4.381455360415175, -44.84203985533986, 105.66375087402206, 0.02767485
5.3287402022404375, -44.52178244366734, 105.36885046073503, 0.02813598
6.266758249386748, -44.17531746276616, 104.69416956906765, 0.02920072
7.194537849737671, -43.80229549901237, 103.48176454908304, 0.03114899
8.110739819430044, -43.40167730550921, 102.18492594942269, 0.03328436
9.013490722199066, -42.97163059630341, 100.63200585401789, 0.0359139
9.900992815959288, -42.510978784744196, 91.49975775676256, 0.05317979
10.770535048349071, -42.017281438898685, 82.08935519401051, 0.07503016
11.603874132583552, -41.46521093569319, 82.69098675935876, 0.07351043
12.389748766495394, -40.84729383033474, 88.4041473166258, 0.05987188
13.133476165398084, -40.179104351081264, 93.33386194739727, 0.04945471
13.840093372093719, -39.471680207540516, 97.64126495811064, 0.04121824
14.51432282659036, -38.73326058207294, 101.35288176284297, 0.0346851
15.160356488177305, -37.97001847042642, 104.52990839361453, 0.02946286
15.78181697593604, -37.186622428441545, 107.24789966575504, 0.02524151
16.381800218915096, -36.38664994394313, 109.58488082435481, 0.02177976
16.96294954823227, -35.5728863648393, 111.61557660406241, 0.01888966
17.527537225383476, -34.74754044363294, 113.40965808632116, 0.01642256
18.07754336662449, -33.91240098397202, 115.03256036002068, 0.01425725
18.614729426336016, -33.068952798517394, 116.54811771587852, 0.01228967
19.14070712666558, -32.21846534281666, 118.0229135122069, 0.01042357
19.65700587291559, -31.36206409151916, 119.53294966296008, 0.00856064
20.165143421527166, -30.500792845017543, 121.174275227691, 0.00658843
20.66670670900926, -29.635674660576743, 123.08117089389124, 0.0043632
21.16345320039452, -28.767780251993308, 125.46629752966261, 0.00167515
21.657449248349998, -27.898316340112043, 124.88241182332702, -0.00214015
22.151285752618683, -27.028761700137753, 119.94123743646506, -0.00806489
22.648997638279777, -26.161422282885994, 111.31685774028612, -0.01930707
23.156787120099874, -25.299959172124126, 97.04795842502186, -0.03581407
23.687571947033838, -24.452541080230674, 89.3977392225814, -0.02882968
24.0, -24.0, 89.3977392225814, 0.0
